step,picked,placed_v2,farside,slide_event,home,nested_v2,tipped
363,0,0,0,0,0,0,1
7196,0,0,0,0,0,0,0
7197,0,0,0,0,0,0,0
7198,0,0,0,0,0,0,0
7200,0,0,0,0,0,0,0
7201,0,0,0,0,0,0,0
7563,0,0,0,0,0,0,0
14396,0,0,0,0,0,0,0
14397,0,0,0,0,0,0,0
14398,0,0,0,0,0,0,0
14400,0,0,0,0,0,0,0
14401,0,0,0,0,0,0,0
14763,0,0,0,0,0,0,0
21596,0,0,0,0,0,0,0
21597,0,0,0,0,0,0,0
21598,0,0,0,0,0,0,0
21600,0,0,0,0,0,0,0
21601,0,0,0,0,0,0,0
21963,0,0,0,0,0,0,0
28796,0,0,0,0,0,0,0
28797,0,0,0,0,0,0,0
28798,0,0,0,0,0,0,0
28800,0,0,0,0,0,0,0
28801,0,0,0,0,0,0,0
29163,0,0,0,0,0,0,0
31220,0,0,0,0,0,0,1
35993,0,0,0,0,0,0,0
35994,0,0,0,0,0,0,0
35996,0,0,0,0,0,0,0
35997,0,0,0,0,0,0,0
36029,0,0,0,0,0,0,1
36359,0,0,0,0,0,0,0
38416,0,0,0,0,0,0,0
40284,0,0,0,0,0,0,1
40881,0,0,0,0,0,0,1
43182,0,0,0,0,0,0,0
43184,0,0,0,0,0,0,0
43225,0,0,0,0,0,0,0
43555,0,0,0,0,0,0,0
47484,0,0,0,0,0,0,0
48081,0,0,0,0,0,0,0
48125,0,0,0,0,0,0,1
50378,0,0,0,0,0,0,0
50380,0,0,0,0,0,0,0
50421,0,0,0,0,0,0,0
50751,0,0,0,0,0,0,0
54680,0,0,0,0,0,0,0
55325,0,0,0,0,0,0,0
57578,0,0,0,0,0,0,0
57580,0,0,0,0,0,0,0
57621,0,0,0,0,0,0,0
57951,0,0,0,0,0,0,0
61880,0,0,0,0,0,0,0
62525,0,0,0,0,0,0,0
64778,0,0,0,0,0,0,0
64780,0,0,0,0,0,0,0
64821,0,0,0,0,0,0,0
65151,0,0,0,0,0,0,0
69080,0,0,0,0,0,0,0
69725,0,0,0,0,0,0,0
71978,0,0,0,0,0,0,0
71980,0,0,0,0,0,0,0
72021,0,0,0,0,0,0,0
72351,0,0,0,0,0,0,0
76280,0,0,0,0,0,0,0
76925,0,0,0,0,0,0,0
79178,0,0,0,0,0,0,0
79180,0,0,0,0,0,0,0
79221,0,0,0,0,0,0,0
79551,0,0,0,0,0,0,0
83480,0,0,0,0,0,0,0
84125,0,0,0,0,0,0,0
86378,0,0,0,0,0,0,0
86380,0,0,0,0,0,0,0
86421,0,0,0,0,0,0,0
86751,0,0,0,0,0,0,0
90680,0,0,0,0,0,0,0
91325,0,0,0,0,0,0,0
93578,0,0,0,0,0,0,0
93580,0,0,0,0,0,0,0
93621,0,0,0,0,0,0,0
93951,0,0,0,0,0,0,0
97880,0,0,0,0,0,0,0
98525,0,0,0,0,0,0,0
100778,0,0,0,0,0,0,0
100780,0,0,0,0,0,0,0
100821,0,0,0,0,0,0,0
101151,0,0,0,0,0,0,0
105080,0,0,0,0,0,0,0
105725,0,0,0,0,0,0,0
107978,0,0,0,0,0,0,0
107980,0,0,0,0,0,0,0
108021,0,0,0,0,0,0,0
108351,0,0,0,0,0,0,0
112280,0,0,0,0,0,0,0
112925,0,0,0,0,0,0,0
112969,0,0,0,0,0,0,1
113351,0,0,0,0,0,0,1
113418,1,0,0,0,0,0,1
114542,1,0,0,0,0,0,1
115164,0,0,0,0,0,0,0
115209,0,0,0,0,0,0,0
119472,0,0,0,0,0,0,0
120165,0,0,0,0,0,0,0
120547,0,0,0,0,0,0,0
121287,0,0,0,0,0,0,1
121738,0,0,0,0,0,0,0
122360,0,0,0,0,0,0,0
122405,0,0,0,0,0,0,0
122661,1,1,1,0,0,1,1
122924,0,0,0,0,0,0,1
126660,0,0,0,0,0,0,0
128483,0,0,0,0,0,0,0
128934,0,0,0,0,0,0,0
129605,0,0,0,0,0,0,0
129861,0,0,0,0,0,0,0
130124,0,0,0,0,0,0,0
133860,0,0,0,0,0,0,0
135683,0,0,0,0,0,0,0
136134,0,0,0,0,0,0,0
136805,0,0,0,0,0,0,0
137061,1,1,1,0,0,0,0
137324,0,0,0,0,0,0,0
141060,0,0,0,0,0,0,0
141852,0,0,0,0,0,0,1
142422,1,0,0,0,0,0,1
142465,0,0,0,0,0,0,1
142871,1,1,1,0,0,0,0
143057,0,0,0,0,0,0,1
143801,1,0,0,0,0,0,1
144009,1,0,0,0,0,0,1
148252,0,0,0,0,0,0,0
149044,0,0,0,0,0,0,0
149614,1,1,1,0,0,1,0
150067,1,1,1,0,0,1,0
151001,0,0,0,0,0,0,0
151163,0,0,0,0,0,0,1
151205,0,0,0,0,0,0,0
151276,1,0,0,0,0,0,1
151366,0,0,0,0,0,0,1
152130,0,0,0,0,0,0,1
152439,1,0,0,0,0,0,1
152772,1,1,0,0,0,0,1
153197,1,0,0,0,0,0,1
153629,1,1,1,1,1,1,0
155420,1,1,0,0,0,0,0
156405,1,1,1,0,0,1,1
158076,1,1,1,1,0,0,1
158435,1,0,0,0,0,0,1
159172,0,0,0,0,0,0,1
159314,1,1,0,0,0,0,0
159432,0,0,0,0,0,0,1
159545,1,1,1,1,0,0,1
160504,0,0,0,0,0,0,1
160568,0,0,0,0,0,0,1
160590,0,0,0,0,0,0,1
160593,1,0,0,0,0,0,1
161591,1,1,1,1,0,0,1
161728,1,0,0,0,0,0,1
162565,1,1,1,0,0,0,1
167700,0,0,0,0,0,0,0
167790,0,0,0,0,0,0,0
167793,0,0,0,0,0,0,0
168791,0,0,0,0,0,0,0
168928,0,0,0,0,0,0,0
169385,1,0,0,0,0,0,1
169737,0,0,0,0,0,0,1
172228,1,1,1,1,0,0,1
172469,1,1,1,1,0,0,1
173544,0,0,0,0,0,0,1
173588,0,0,0,0,0,0,1
174324,1,1,1,1,0,0,1
174754,1,1,1,0,0,0,1
175975,1,1,1,1,0,0,0
176856,1,1,1,1,1,1,0
176925,1,1,1,0,0,0,0
177785,0,0,0,0,0,0,1
177998,1,1,1,0,0,0,1
178284,1,1,1,1,0,0,1
178348,1,1,0,0,0,0,1
179257,1,1,1,0,0,0,1
179302,1,1,1,0,0,0,1
179539,1,1,1,0,0,0,1
179633,1,1,1,0,0,0,0
182267,1,1,1,0,0,0,1
185480,0,0,0,0,0,0,0
185544,0,0,0,0,0,0,0
185877,1,1,1,1,1,1,0
186498,0,0,0,0,0,0,0
186833,0,0,0,0,0,0,0
189467,0,0,0,0,0,0,0
191383,1,1,1,1,0,0,1
191931,0,0,0,0,0,0,1
192454,0,0,0,0,0,0,1
192457,0,0,0,0,0,0,1
192664,0,0,0,0,0,0,0
192728,0,0,0,0,0,0,0
193061,0,0,0,0,0,0,0
193469,1,0,0,0,0,0,1
193872,1,0,0,0,0,0,1
194704,1,0,0,0,0,0,1
195641,1,1,1,1,0,0,1
196669,1,0,0,0,0,0,1
198465,1,0,0,0,0,0,1
199107,1,1,1,1,0,0,0
199630,1,1,1,1,0,0,0
200249,0,0,0,0,0,0,0
200393,1,1,1,1,1,1,0
201034,1,0,0,0,0,0,1
201056,1,1,1,0,0,0,0
201888,1,1,1,0,0,1,0
203228,1,0,0,0,0,0,1
203272,0,0,0,0,0,0,1
203869,1,0,0,0,0,0,1
204709,1,0,0,0,0,0,1
204968,1,0,0,0,0,0,1
205466,1,1,1,1,1,1,0
205868,1,1,1,1,1,1,0
205965,1,0,0,0,0,0,1
206032,1,0,0,0,0,0,1
206267,1,1,1,0,0,1,0
206721,1,0,0,0,0,0,1
207242,1,1,1,1,1,1,0
207243,1,0,0,0,0,0,1
207244,1,0,0,0,0,0,1
207444,1,1,0,0,0,0,1
207682,0,0,0,0,0,0,1
207800,0,0,0,0,0,0,1
208203,1,0,0,0,0,0,1
208512,0,0,0,0,0,0,1
209008,1,1,1,0,0,0,1
209030,1,0,0,0,0,0,1
209077,1,1,1,1,1,1,0
209791,1,0,0,0,0,0,1
209880,0,0,0,0,0,0,1
210815,1,0,0,0,0,0,1
211001,1,0,0,0,0,0,0
211260,1,0,0,0,0,0,1
211330,1,1,1,1,1,1,0
212118,1,0,0,0,0,0,1
214249,1,0,0,0,0,0,1
214487,1,1,1,1,0,0,1
215684,1,0,0,0,0,0,0
215729,1,1,1,1,0,0,1
216444,1,0,0,0,0,0,1
216942,1,1,1,1,0,0,1
218448,0,0,0,0,0,0,0
218711,1,1,1,1,1,1,0
219356,1,1,1,1,1,1,0
220239,0,0,0,0,0,0,1
220426,0,0,0,0,0,0,1
220758,0,0,0,0,0,0,1
221425,1,1,1,0,0,0,0
221542,0,0,0,0,0,0,1
221584,0,0,0,0,0,0,1
221967,0,0,0,0,0,0,1
222129,0,0,0,0,0,0,1
222676,1,0,0,0,0,0,1
222893,1,1,1,0,0,0,0
224085,1,0,0,0,0,0,1
224440,1,0,0,0,0,0,1
224777,1,1,1,0,0,0,1
225297,1,1,1,0,0,0,1
226520,0,0,0,0,0,0,0
226995,1,1,1,1,1,1,0
227209,1,1,1,1,1,1,0
227753,1,1,1,1,1,1,0
227964,1,1,1,1,1,1,0
228706,0,0,0,0,0,0,0
230286,1,0,0,0,0,0,1
232610,1,1,1,1,1,1,0
232967,1,1,1,1,1,1,0
233012,1,1,1,1,1,1,0
234401,0,0,0,0,0,0,0
234658,1,1,1,1,0,0,1
234941,0,0,0,0,0,0,0
235152,0,0,0,0,0,0,0
235200,1,1,1,1,1,1,0
236107,1,1,1,1,1,1,0
236248,0,0,0,0,0,0,1
236673,1,1,1,1,1,1,0
237172,1,0,0,0,0,0,1
238131,1,1,1,1,1,1,0
238848,1,1,1,1,1,1,0
239253,1,1,1,1,1,1,0
239749,1,1,1,1,1,1,0
239750,1,1,1,1,1,1,0
240127,1,1,1,1,1,1,0
240128,1,0,0,0,0,0,1
241800,0,0,0,0,0,0,1
242465,1,1,1,1,1,1,0
242628,1,1,1,1,1,1,0
242653,1,1,1,1,1,1,0
242766,1,1,1,1,1,1,0
242881,0,0,0,0,0,0,1
244488,1,0,0,0,0,0,1
244581,1,0,0,0,0,0,1
244625,0,0,0,0,0,0,1
245097,1,0,0,0,0,0,1
245548,1,1,1,1,1,1,0
245834,1,1,1,1,1,1,0
246384,1,1,1,1,0,0,1
246981,1,1,1,1,1,1,0
247165,1,1,1,1,1,1,0
247208,1,1,1,1,1,1,0
247279,1,1,1,1,0,0,0
247730,1,1,1,1,1,1,0
248761,1,1,1,1,0,0,1
249473,1,1,1,1,1,1,0
249926,1,1,1,1,1,1,0
249971,1,1,1,1,1,1,0
250641,1,1,1,1,1,1,0
251041,1,1,1,1,1,1,0
251300,1,1,1,1,1,1,0
251586,1,1,1,1,1,1,0
252257,1,1,1,1,1,1,0
252680,1,1,1,1,1,1,0
252967,1,1,1,1,1,1,0
253540,1,1,1,1,0,0,0
254109,1,1,1,1,1,1,0
254392,1,1,1,1,1,1,0
254775,1,1,1,1,1,1,0
254988,1,1,1,1,1,1,0
255172,1,0,0,0,0,0,1
255817,1,1,1,1,1,1,0
256320,1,1,1,1,1,1,0
256363,1,1,1,1,1,1,0
257437,1,1,1,1,1,1,0
257481,0,0,0,0,0,0,1
257815,1,1,1,1,1,1,0
257980,1,1,1,1,1,1,0
258742,1,1,1,0,0,0,0
259292,1,1,1,1,1,1,0
259409,1,1,1,0,0,0,0
259521,1,1,1,1,1,1,0
260286,1,1,1,1,1,1,0
260643,1,1,1,1,1,1,0
260644,1,1,1,1,1,1,0
260825,1,1,1,1,1,1,0
261233,1,1,1,1,0,0,1
261683,1,0,0,0,0,0,1
261726,1,1,1,1,1,1,0
262081,1,1,1,1,1,1,0
262270,0,0,0,0,0,0,1
262312,1,1,1,1,0,0,0
262316,1,1,1,1,1,1,0
262717,1,1,1,1,1,1,0
263118,1,0,0,0,0,0,1
263185,1,0,0,0,0,0,1
263204,1,0,0,0,0,0,1
263324,1,0,0,0,0,0,1
263894,1,0,0,0,0,0,1
263895,1,1,1,0,0,1,1
264125,1,0,0,0,0,0,1
264149,1,1,1,1,1,1,0
264264,1,1,1,0,0,0,1
264520,1,1,1,0,0,0,1
265046,1,1,1,0,0,0,1
265809,1,0,0,0,0,0,1
265812,1,1,1,1,1,1,0
266667,1,1,1,0,0,1,1
267022,1,1,1,1,1,1,0
267024,1,1,1,1,1,1,0
267469,1,1,1,1,1,1,0
267560,1,1,1,1,1,1,0
268113,1,1,1,1,1,1,0
268896,1,1,1,1,1,1,0
269181,1,1,1,1,1,1,0
269277,1,1,1,1,1,1,0
269988,1,1,1,1,1,1,0
270565,1,1,1,0,0,0,1
270941,1,1,1,1,1,1,0
271488,1,1,1,1,1,1,0
271753,1,1,1,1,1,1,0
272153,1,1,1,1,1,1,0
272844,1,1,1,1,1,1,0
273229,1,1,1,1,1,1,0
273823,1,1,1,0,0,0,0
274178,1,1,1,0,0,0,0
274180,1,1,1,0,0,0,0
274528,1,1,1,1,1,1,0
274668,0,0,0,0,0,0,1
274857,1,1,1,1,1,1,0
275023,1,1,1,1,1,1,0
275596,1,1,1,1,1,1,0
275617,1,1,1,1,1,1,0
275826,1,1,1,1,1,1,0
275989,1,1,1,1,1,1,0
276128,1,1,1,1,1,1,0
276703,1,1,1,1,1,1,0
276820,1,1,1,1,1,1,0
276821,1,1,1,1,1,1,0
277314,1,1,1,1,1,1,0
277452,1,1,1,1,1,1,0
277907,1,1,1,1,1,1,0
277951,0,0,0,0,0,0,1
277973,1,1,1,1,0,0,1
278040,1,1,1,1,1,1,0
278538,1,1,1,1,1,1,0
278556,1,1,1,1,1,1,0
278889,1,1,1,1,1,1,0
278893,1,1,1,0,0,0,1
279410,1,1,1,0,0,0,1
279411,1,1,1,1,1,1,0
279500,1,1,1,1,1,1,0
279949,1,1,1,1,1,1,0
280021,1,1,1,1,1,1,0
280132,1,1,1,1,0,0,1
280420,1,1,1,0,0,0,1
280487,1,1,1,1,1,1,0
280554,1,1,1,1,1,1,0
281129,1,1,1,1,1,1,0
281794,1,1,1,1,1,1,0
281836,1,1,1,1,1,1,0
281980,1,1,1,1,1,1,0
282169,1,1,1,1,1,1,0
283000,1,1,1,1,1,1,0
283002,1,1,1,1,1,1,0
283068,1,1,1,1,1,1,0
283329,1,1,1,1,1,1,0
284064,1,1,1,1,1,1,0
284326,1,1,1,1,1,1,0
284328,1,1,1,1,1,1,0
284441,1,1,1,1,1,1,0
284651,1,1,1,1,1,1,0
285172,1,1,1,1,1,1,0
285362,1,1,1,1,1,1,0
285504,1,1,1,1,1,1,0
285505,1,1,1,1,1,1,0
286167,1,1,1,1,1,1,0
286232,1,1,1,1,1,1,0
286494,1,1,1,1,1,1,0
286541,1,1,1,1,1,1,0
286560,1,1,1,1,1,1,0
287057,1,1,1,1,0,0,0
287175,1,1,1,1,1,1,0
287384,1,1,1,1,1,1,0
287526,1,1,1,1,1,1,0
287597,1,1,1,1,1,1,0
287976,1,1,1,1,1,1,0
288235,1,1,1,1,1,1,0
288468,1,1,1,1,1,1,0
288489,1,1,1,1,1,1,0
288510,1,1,1,1,1,1,0
288581,1,1,1,1,1,1,0
289438,1,1,1,1,1,1,0
289481,1,1,1,1,1,1,0
289503,1,1,1,1,1,1,0
289856,1,1,1,1,1,1,0
290358,1,1,1,1,1,1,0
290475,1,1,1,1,1,1,0
290493,1,1,1,1,1,1,0
290754,1,0,0,0,0,0,1
290892,1,1,1,1,1,1,0
291467,1,1,1,1,1,1,0
291485,1,1,1,1,1,1,0
291698,1,1,1,1,1,1,0
291812,1,1,1,1,1,1,0
292433,1,1,1,1,1,1,0
292670,1,1,1,1,1,1,0
292739,1,1,1,1,1,1,0
292828,1,1,1,1,1,1,0
293113,1,0,0,0,0,0,1
293348,1,0,0,0,0,0,1
293658,1,1,1,1,1,1,0
293847,1,1,1,1,1,1,0
294057,1,1,1,1,1,1,0
294340,1,1,1,1,1,1,0
294384,0,0,0,0,0,0,1
294598,1,1,1,1,1,1,0
294787,1,1,1,1,1,1,0
295021,1,1,1,1,1,1,0
295065,0,0,0,0,0,0,1
295068,1,1,1,0,0,1,0
295155,1,0,0,0,0,0,1
295197,0,0,0,0,0,0,1
