step,picked,placed_v2,nested_v2,slide_success,tipped
32877,0,0,0,0,0
32939,0,0,0,0,1
32951,0,0,0,0,1
33251,0,0,0,0,0
33551,0,0,0,0,0
33851,0,0,0,0,0
34151,0,0,0,0,0
34247,0,0,0,0,1
34547,0,0,0,0,0
34847,0,0,0,0,0
34936,0,0,0,0,1
35236,0,0,0,0,0
35536,0,0,0,0,0
35800,0,0,0,0,1
36100,0,0,0,0,0
36400,0,0,0,0,0
36700,0,0,0,0,0
36719,1,0,0,0,1
37019,0,0,0,0,0
37319,0,0,0,0,0
37619,0,0,0,0,0
37919,0,0,0,0,0
37936,0,0,0,0,1
38037,0,0,0,0,1
38337,0,0,0,0,0
38466,0,0,0,0,1
38766,0,0,0,0,0
38983,0,0,0,0,1
39000,1,0,0,0,1
39300,0,0,0,0,0
39600,0,0,0,0,0
39682,1,0,0,0,1
39859,0,0,0,0,1
40159,0,0,0,0,0
40259,0,0,0,0,1
40559,0,0,0,0,0
40595,0,0,0,0,1
40616,0,0,0,0,1
40916,0,0,0,0,0
40943,0,0,0,0,1
40994,0,0,0,0,1
41084,0,0,0,0,1
41109,0,0,0,0,1
41409,0,0,0,0,0
41709,0,0,0,0,0
42009,0,0,0,0,0
42309,0,0,0,0,0
42609,0,0,0,0,0
42643,1,0,0,0,1
42644,0,0,0,0,1
42672,0,0,0,0,1
42972,0,0,0,0,0
42997,0,0,0,0,1
43297,0,0,0,0,0
43342,1,0,0,0,1
43368,0,0,0,0,1
43668,0,0,0,0,0
43968,0,0,0,0,0
44268,0,0,0,0,0
44568,0,0,0,0,0
44581,0,0,0,0,1
44623,1,0,0,0,1
44923,0,0,0,0,0
45223,0,0,0,0,0
45523,0,0,0,0,0
45823,0,0,0,0,0
45824,0,0,0,0,1
46124,0,0,0,0,0
46164,1,0,0,0,1
46208,1,0,0,0,1
46241,0,0,0,0,1
46541,0,0,0,0,0
46841,0,0,0,0,0
46915,0,0,0,0,1
47036,1,0,0,0,1
47144,0,0,0,0,1
47156,0,0,0,0,1
47193,1,0,0,0,1
47493,0,0,0,0,0
47793,0,0,0,0,0
48093,0,0,0,0,0
48133,1,0,0,0,1
48160,0,0,0,0,1
48189,1,0,0,0,1
48230,0,0,0,0,1
48530,1,1,0,0,0
48637,1,0,0,0,1
48671,1,0,0,0,1
48723,0,0,0,0,1
48834,0,0,0,0,1
49134,0,0,0,0,0
49434,0,0,0,0,0
49471,0,0,0,0,1
49771,0,0,0,0,0
49810,1,0,0,0,1
49864,0,0,0,0,1
49949,1,0,0,0,1
50050,1,0,0,0,1
50350,1,0,0,0,0
50411,1,0,0,0,1
50711,1,1,0,0,0
50842,1,0,0,0,1
50935,1,0,0,0,1
51041,1,0,0,0,1
51256,0,0,0,0,1
51441,0,0,0,0,1
51741,0,0,0,0,0
52041,0,0,0,0,0
52341,0,0,0,0,0
52641,0,0,0,0,0
52941,0,0,0,0,0
53241,0,0,0,0,0
53541,0,0,0,0,0
53841,0,0,0,0,0
54141,0,0,0,0,0
54171,1,0,0,0,1
54187,0,0,0,0,1
54208,0,0,0,0,1
54261,0,0,0,0,1
54262,0,0,0,0,1
54299,1,0,0,0,1
54316,0,0,0,0,1
54346,0,0,0,0,1
54383,0,0,0,0,1
54444,1,0,0,0,1
54487,0,0,0,0,1
54561,1,0,0,0,1
54861,1,0,0,0,0
54879,0,0,0,0,1
55179,0,0,0,0,0
55479,0,0,0,0,0
55779,0,0,0,0,0
56079,0,0,0,0,0
56379,0,0,0,0,0
56380,0,0,0,0,1
56527,0,0,0,0,1
56566,0,0,0,0,1
56866,0,0,0,0,0
56913,0,0,0,0,1
57057,0,0,0,0,1
57134,1,0,0,0,1
57232,0,0,0,0,1
57300,1,0,0,0,1
57392,1,0,0,0,1
57461,1,0,0,0,1
57524,1,0,0,0,1
57543,0,0,0,0,1
57608,1,0,0,0,1
57675,0,0,0,0,1
57701,1,0,0,0,1
57744,1,0,0,0,1
57792,1,0,0,0,1
57900,1,0,0,0,1
57936,0,0,0,0,1
57988,1,0,0,0,1
58050,1,0,0,0,1
58216,0,0,0,0,1
58516,0,0,0,0,0
58816,0,0,0,0,0
59116,0,0,0,0,0
59416,0,0,0,0,0
59441,0,0,0,0,1
59741,0,0,0,0,0
59775,0,0,0,0,1
60075,0,0,0,0,0
60375,0,0,0,0,0
60429,1,0,0,0,1
60729,0,0,0,0,0
60802,0,0,0,0,1
60856,1,0,0,0,1
60930,1,0,0,0,1
60960,1,0,0,0,1
61018,1,0,0,0,1
61019,0,0,0,0,1
61251,1,0,0,0,1
61330,1,0,0,0,1
61518,1,0,0,0,1
61579,1,0,0,0,1
61674,1,0,0,0,1
61974,0,0,0,0,0
62274,0,0,0,0,0
62574,0,0,0,0,0
62874,0,0,0,0,0
63011,0,0,0,0,1
63311,0,0,0,0,0
63611,0,0,0,0,0
63775,1,0,0,0,1
63869,0,0,0,0,1
63932,1,0,0,0,1
63985,1,0,0,0,1
64285,0,0,0,0,0
64315,0,0,0,0,1
64377,0,0,0,0,1
64501,1,0,0,0,1
64518,0,0,0,0,1
64818,1,0,0,0,0
64885,0,0,0,0,1
65050,1,0,0,0,1
65119,0,0,0,0,1
65200,1,0,0,0,1
65235,1,0,0,0,1
65535,0,0,0,0,0
65808,1,1,0,0,1
65981,1,0,0,0,1
66197,1,0,0,0,1
66497,0,0,0,0,0
66797,0,0,0,0,0
67097,0,0,0,0,0
67269,0,0,0,0,1
67569,0,0,0,0,0
67869,0,0,0,0,0
67954,0,0,0,0,1
68254,1,0,0,0,0
68255,0,0,0,0,1
68309,1,0,0,0,1
68609,0,0,0,0,0
68637,1,0,0,0,1
68684,1,0,0,0,1
68725,1,0,0,0,1
68749,1,0,0,0,1
69049,0,0,0,0,0
69287,0,0,0,0,1
69587,1,0,0,0,0
69639,0,0,0,0,1
69678,0,0,0,0,1
69978,0,0,0,0,0
70278,0,0,0,0,0
70578,0,0,0,0,0
70878,0,0,0,0,0
71178,1,0,0,0,0
71478,1,0,0,0,0
71778,1,1,0,0,0
71892,0,0,0,0,1
71981,0,0,0,0,1
72072,1,0,0,0,1
72150,1,0,0,0,1
72450,1,0,0,0,0
72568,1,0,0,0,1
72743,1,0,0,0,1
72999,1,0,0,0,1
73299,0,0,0,0,0
73599,1,0,0,0,0
73899,0,0,0,0,0
74199,0,0,0,0,0
74499,1,0,0,0,0
74799,0,0,0,0,0
74812,0,0,0,0,1
74918,1,0,0,0,1
75218,0,0,0,0,0
75518,1,1,0,0,0
75818,0,0,0,0,0
76118,0,0,0,0,0
76418,0,0,0,0,0
76718,1,0,0,0,0
76845,0,0,0,0,1
76870,0,0,0,0,1
76902,0,0,0,0,1
77202,0,0,0,0,0
77264,0,0,0,0,1
77388,0,0,0,0,1
77492,1,0,0,0,1
77792,1,0,0,0,0
77995,1,0,0,0,1
78295,0,0,0,0,0
78412,1,0,0,0,1
78712,0,0,0,0,0
79012,0,0,0,0,0
79029,0,0,0,0,1
79329,0,0,0,0,0
79629,1,0,0,0,0
79929,0,0,0,0,0
79975,0,0,0,0,1
80275,0,0,0,0,0
80575,0,0,0,0,0
80875,0,0,0,0,0
80934,1,0,0,0,1
81001,1,0,0,0,1
81182,1,0,0,0,1
81482,0,0,0,0,0
81679,1,0,0,0,1
81979,0,0,0,0,0
82121,1,0,0,0,1
82202,1,0,0,0,1
82502,0,0,0,0,0
82539,0,0,0,0,1
82618,0,0,0,0,1
82918,1,1,1,1,0
83218,1,0,0,0,0
83518,0,0,0,0,0
83620,1,0,0,0,1
83726,1,0,0,0,1
83837,1,0,0,0,1
84137,0,0,0,0,0
84437,0,0,0,0,0
84737,1,1,0,0,0
85037,0,0,0,0,0
85286,1,0,0,0,1
85353,0,0,0,0,1
85467,0,0,0,0,1
85494,0,0,0,0,1
85794,0,0,0,0,0
86094,0,0,0,0,0
86394,0,0,0,0,0
86694,1,0,0,0,0
86994,1,1,0,0,0
87294,0,0,0,0,0
87331,1,0,0,0,1
87373,0,0,0,0,1
87417,1,0,0,0,1
87497,1,0,0,0,1
87560,0,0,0,0,1
87860,0,0,0,0,0
88160,0,0,0,0,0
88460,0,0,0,0,0
88760,0,0,0,0,0
89060,0,0,0,0,0
89360,0,0,0,0,0
89660,0,0,0,0,0
89960,0,0,0,0,0
89999,0,0,0,0,1
90078,1,0,0,0,1
90378,0,0,0,0,0
90678,0,0,0,0,0
90978,0,0,0,0,0
91048,1,0,0,0,1
91348,0,0,0,0,0
91648,0,0,0,0,0
91948,0,0,0,0,0
92248,0,0,0,0,0
92310,1,0,0,0,1
92311,0,0,0,0,1
92611,0,0,0,0,0
92612,0,0,0,0,1
92912,0,0,0,0,0
93212,0,0,0,0,0
93238,0,0,0,0,1
93538,0,0,0,0,0
93588,1,0,0,0,1
93630,1,0,0,0,1
93930,0,0,0,0,0
93984,1,0,0,0,1
94284,0,0,0,0,0
94584,1,0,0,0,0
94884,1,1,0,0,0
95184,1,1,1,0,0
95484,0,0,0,0,0
95546,1,0,0,0,1
95846,0,0,0,0,0
96146,0,0,0,0,0
96446,0,0,0,0,0
96746,0,0,0,0,0
97046,0,0,0,0,0
97346,0,0,0,0,0
97646,1,1,1,1,0
97679,1,1,0,0,1
97979,0,0,0,0,0
98279,1,1,0,0,0
98307,1,0,0,0,1
98478,0,0,0,0,1
98582,1,0,0,0,1
98882,0,0,0,0,0
98883,0,0,0,0,1
98924,1,0,0,0,1
98975,1,0,0,0,1
99026,1,0,0,0,1
99089,1,1,0,0,1
99389,0,0,0,0,0
99689,0,0,0,0,0
99690,0,0,0,0,1
99990,1,0,0,0,0
100290,0,0,0,0,0
100590,0,0,0,0,0
100890,0,0,0,0,0
101008,1,0,0,0,1
101308,1,0,0,0,0
101366,1,0,0,0,1
101666,0,0,0,0,0
101966,1,1,0,0,0
102073,1,0,0,0,1
102373,1,1,1,1,0
102436,1,0,0,0,1
102736,0,0,0,0,0
103036,1,1,0,0,0
103336,1,0,0,0,0
103636,0,0,0,0,0
103710,1,0,0,0,1
103763,1,0,0,0,1
103922,1,0,0,0,1
104222,0,0,0,0,0
104522,0,0,0,0,0
104650,1,0,0,0,1
104950,0,0,0,0,0
105250,0,0,0,0,0
105550,0,0,0,0,0
105850,0,0,0,0,0
106035,1,0,0,0,1
106202,1,0,0,0,1
106502,0,0,0,0,0
106616,1,0,0,0,1
106916,0,0,0,0,0
106964,1,0,0,0,1
107006,1,0,0,0,1
107067,1,0,0,0,1
107110,1,0,0,0,1
107410,0,0,0,0,0
107461,1,0,0,0,1
107761,1,1,0,0,0
108061,1,0,0,0,0
108131,1,0,0,0,1
108431,0,0,0,0,0
108503,0,0,0,0,1
108803,0,0,0,0,0
108969,0,0,0,0,1
109269,0,0,0,0,0
109569,1,0,0,0,0
109869,0,0,0,0,0
110169,0,0,0,0,0
110204,1,0,0,0,1
110504,1,0,0,0,0
110538,1,0,0,0,1
110570,1,0,0,0,1
110621,1,0,0,0,1
110921,1,1,0,0,0
110984,0,0,0,0,1
111042,1,0,0,0,1
111342,0,0,0,0,0
111642,0,0,0,0,0
111942,0,0,0,0,0
112242,1,1,0,0,0
112490,1,1,1,1,0
112790,1,1,0,0,0
113090,1,1,0,0,0
113200,1,0,0,0,1
113500,1,1,0,0,0
113533,1,0,0,0,1
113564,0,0,0,0,1
113864,0,0,0,0,0
113936,0,0,0,0,1
114236,1,1,0,0,0
114323,1,0,0,0,1
114452,1,0,0,0,1
114492,1,0,0,0,1
114549,0,0,0,0,1
114849,0,0,0,0,0
115149,0,0,0,0,0
115449,0,0,0,0,0
115541,1,1,0,0,1
115594,1,1,0,0,1
115894,0,0,0,0,0
116194,1,1,1,0,0
116494,1,1,1,0,0
116794,1,1,1,0,0
116795,0,0,0,0,1
117095,0,0,0,0,0
117395,1,1,1,0,0
117482,1,0,0,0,1
117782,1,1,0,0,0
118082,0,0,0,0,0
118380,1,0,0,0,1
118440,1,0,0,0,1
118496,1,0,0,0,1
118536,1,0,0,0,1
118627,1,0,0,0,1
118738,1,0,0,0,1
118884,1,0,0,0,1
119184,0,0,0,0,0
119319,1,0,0,0,1
119482,1,0,0,0,1
119782,0,0,0,0,0
119823,1,0,0,0,1
119868,1,0,0,0,1
119906,1,0,0,0,1
119960,0,0,0,0,1
120014,1,0,0,0,1
120063,1,0,0,0,1
120363,1,0,0,0,0
120520,1,0,0,0,1
120568,1,0,0,0,1
120868,0,0,0,0,0
121168,1,0,0,0,0
121468,0,0,0,0,0
121768,0,0,0,0,0
122068,0,0,0,0,0
122130,1,0,0,0,1
122430,0,0,0,0,0
122730,0,0,0,0,0
122788,1,0,0,0,1
123088,0,0,0,0,0
123148,1,0,0,0,1
123448,0,0,0,0,0
123495,1,0,0,0,1
123538,1,0,0,0,1
123617,1,1,0,0,1
123653,1,0,0,0,1
123675,1,0,0,0,1
123975,1,0,0,0,0
124054,1,0,0,0,1
124354,0,0,0,0,0
124654,1,1,0,0,0
124954,1,1,0,0,0
125254,1,1,0,0,0
125392,1,0,0,0,1
125692,0,0,0,0,0
125992,0,0,0,0,0
126292,0,0,0,0,0
126310,0,0,0,0,1
126358,1,0,0,0,1
126658,0,0,0,0,0
126958,1,1,0,0,0
127258,1,1,0,0,0
127280,0,0,0,0,1
127297,0,0,0,0,1
127352,1,0,0,0,1
127652,0,0,0,0,0
127952,1,1,0,0,0
127981,1,0,0,0,1
128281,0,0,0,0,0
128316,0,0,0,0,1
128616,0,0,0,0,0
128692,0,0,0,0,1
128992,1,1,0,0,0
129292,0,0,0,0,0
129310,0,0,0,0,1
129610,1,1,0,0,0
129910,0,0,0,0,0
130210,1,1,0,0,0
130242,1,0,0,0,1
130542,1,1,0,0,0
130661,0,0,0,0,1
130961,0,0,0,0,0
131261,1,1,0,0,0
131561,1,1,0,0,0
131861,0,0,0,0,0
132161,0,0,0,0,0
132461,0,0,0,0,0
132604,1,1,0,0,1
132904,1,0,0,0,0
133204,0,0,0,0,0
133504,0,0,0,0,0
133532,0,0,0,0,1
133832,0,0,0,0,0
133878,1,0,0,0,1
133927,1,0,0,0,1
133964,1,0,0,0,1
134264,0,0,0,0,0
134564,0,0,0,0,0
134864,1,1,1,0,0
135066,1,0,0,0,1
135366,0,0,0,0,0
135666,1,1,0,0,0
135966,0,0,0,0,0
136266,0,0,0,0,0
136566,1,1,0,0,0
136567,0,0,0,0,1
136867,0,0,0,0,0
137167,1,1,0,0,0
137467,0,0,0,0,0
137767,1,1,0,0,0
138067,0,0,0,0,0
138367,0,0,0,0,0
138368,0,0,0,0,1
138668,0,0,0,0,0
138968,0,0,0,0,0
139268,0,0,0,0,0
139568,1,1,1,0,0
139868,0,0,0,0,0
140168,0,0,0,0,0
140468,0,0,0,0,0
140768,0,0,0,0,0
141068,0,0,0,0,0
141277,1,0,0,0,1
141577,0,0,0,0,0
141877,0,0,0,0,0
142177,0,0,0,0,0
142477,0,0,0,0,0
142501,0,0,0,0,1
142801,0,0,0,0,0
143101,0,0,0,0,0
143401,0,0,0,0,0
143701,1,1,1,0,0
144001,0,0,0,0,0
144301,0,0,0,0,0
144601,0,0,0,0,0
144621,0,0,0,0,1
144658,1,0,0,0,1
144958,0,0,0,0,0
145258,0,0,0,0,0
145284,0,0,0,0,1
145285,0,0,0,0,1
145585,0,0,0,0,0
145885,1,1,1,1,0
145902,0,0,0,0,1
146202,1,1,0,0,0
146224,0,0,0,0,1
146524,1,1,1,1,0
146824,0,0,0,0,0
147124,1,0,0,0,0
147424,1,0,0,0,0
147724,1,1,1,0,0
148024,1,1,1,0,0
148324,1,0,0,0,0
148624,1,1,1,0,0
148924,1,1,1,0,0
149224,1,0,0,0,0
149524,1,1,1,0,0
149824,1,1,1,0,0
150124,1,1,0,0,0
150424,1,1,0,0,0
150452,0,0,0,0,1
150752,0,0,0,0,0
150823,1,1,0,0,1
150824,0,0,0,0,1
151124,1,1,1,0,0
151424,1,1,1,0,0
151724,1,1,0,0,0
151753,0,0,0,0,1
152053,1,0,0,0,0
152353,0,0,0,0,0
152653,1,0,0,0,0
152953,1,0,0,0,0
153253,1,0,0,0,0
153553,1,1,0,0,0
153853,0,0,0,0,0
153914,1,1,0,0,1
154214,0,0,0,0,0
154387,0,0,0,0,1
154687,0,0,0,0,0
154987,1,1,0,0,0
155287,1,1,0,0,0
155587,1,1,0,0,0
155662,1,1,0,0,1
155962,0,0,0,0,0
156262,0,0,0,0,0
156276,0,0,0,0,1
156576,0,0,0,0,0
156596,0,0,0,0,1
156896,0,0,0,0,0
157196,0,0,0,0,0
157496,0,0,0,0,0
157576,1,0,0,0,1
157751,1,0,0,0,1
157830,1,0,0,0,1
157831,0,0,0,0,1
158131,1,0,0,0,0
158431,1,1,1,1,0
158731,0,0,0,0,0
159031,0,0,0,0,0
159331,0,0,0,0,0
159348,1,0,0,0,1
159648,0,0,0,0,0
159948,0,0,0,0,0
160248,0,0,0,0,0
160548,0,0,0,0,0
160848,0,0,0,0,0
161148,1,1,0,0,0
161448,0,0,0,0,0
161564,0,0,0,0,1
161864,1,1,0,0,0
161964,1,0,0,0,1
162047,1,0,0,0,1
162347,1,0,0,0,0
162572,1,0,0,0,1
162872,0,0,0,0,0
163172,0,0,0,0,0
163270,1,0,0,0,1
163570,0,0,0,0,0
163689,1,0,0,0,1
163712,0,0,0,0,1
164012,0,0,0,0,0
164030,0,0,0,0,1
164158,1,0,0,0,1
164412,1,0,0,0,1
164712,1,0,0,0,0
165012,0,0,0,0,0
165098,0,0,0,0,1
165398,0,0,0,0,0
165698,0,0,0,0,0
165998,1,0,0,0,0
166298,1,0,0,0,0
166348,1,0,0,0,1
166648,0,0,0,0,0
166948,0,0,0,0,0
167094,1,0,0,0,1
167394,0,0,0,0,0
167694,0,0,0,0,0
167994,1,0,0,0,0
168128,1,0,0,0,1
168428,0,0,0,0,0
168728,1,1,1,0,0
169028,1,1,1,0,0
169328,0,0,0,0,0
169628,0,0,0,0,0
169928,0,0,0,0,0
170228,0,0,0,0,0
170528,1,0,0,0,0
170828,1,1,0,0,0
170893,1,0,0,0,1
170956,1,0,0,0,1
171256,1,1,0,0,0
171556,1,1,0,0,0
171817,1,1,1,1,0
171980,1,0,0,0,1
172103,1,1,1,1,0
172403,1,1,0,0,0
172508,1,1,1,1,0
172808,1,1,1,0,0
173108,1,1,0,0,0
173408,1,1,0,0,0
173708,1,1,0,0,0
174008,1,1,0,0,0
174308,1,1,0,0,0
174343,0,0,0,0,1
174643,0,0,0,0,0
174852,1,0,0,0,1
175028,1,0,0,0,1
175119,0,0,0,0,1
175419,1,1,0,0,0
175498,1,1,0,0,1
175564,0,0,0,0,1
175720,1,0,0,0,1
176020,1,1,0,0,0
176021,0,0,0,0,1
176321,1,1,0,0,0
176386,1,0,0,0,1
176570,1,0,0,0,1
176870,0,0,0,0,0
177007,0,0,0,0,1
177203,0,0,0,0,1
177503,1,1,0,0,0
177803,0,0,0,0,0
178103,1,0,0,0,0
178160,0,0,0,0,1
178460,1,1,1,1,0
178760,1,1,1,0,0
179060,1,1,1,0,0
179360,0,0,0,0,0
179361,0,0,0,0,1
179450,1,0,0,0,1
179488,0,0,0,0,1
179788,1,1,0,0,0
180088,1,1,0,0,0
180388,1,1,0,0,0
180662,1,1,0,0,1
180742,1,0,0,0,1
181042,1,1,0,0,0
181342,1,1,0,0,0
181642,1,1,0,0,0
181942,0,0,0,0,0
182175,1,1,1,1,0
182254,1,0,0,0,1
182310,1,0,0,0,1
182610,1,1,0,0,0
182910,1,0,0,0,0
182998,1,0,0,0,1
183298,1,0,0,0,0
183598,1,1,0,0,0
183898,1,1,0,0,0
184198,1,1,0,0,0
184498,1,1,0,0,0
184798,0,0,0,0,0
185098,1,0,0,0,0
185398,0,0,0,0,0
185698,1,1,1,0,0
185766,1,0,0,0,1
186066,0,0,0,0,0
186366,1,1,0,0,0
186444,1,0,0,0,1
186744,1,1,0,0,0
186839,0,0,0,0,1
186908,1,0,0,0,1
187010,1,1,0,0,1
187078,1,0,0,0,1
187160,1,1,0,0,1
187460,0,0,0,0,0
187760,0,0,0,0,0
188060,1,1,0,0,0
188139,1,1,0,0,1
188439,1,1,0,0,0
188739,0,0,0,0,0
188887,1,0,0,0,1
189187,1,1,0,0,0
189247,0,0,0,0,1
189547,1,1,0,0,0
189847,1,1,0,0,0
189995,1,0,0,0,1
190209,1,1,0,0,1
190427,1,0,0,0,1
190727,0,0,0,0,0
190800,0,0,0,0,1
190883,1,0,0,0,1
191170,1,1,1,1,0
191470,1,1,0,0,0
191770,1,0,0,0,0
192070,1,1,0,0,0
192370,0,0,0,0,0
192670,1,1,0,0,0
192970,1,1,0,0,0
193270,1,1,0,0,0
193570,1,1,0,0,0
193870,1,1,0,0,0
193916,0,0,0,0,1
193969,1,0,0,0,1
194079,1,1,0,0,1
194193,1,0,0,0,1
194493,1,1,0,0,0
194793,1,1,0,0,0
195093,1,1,0,0,0
195335,1,0,0,0,1
195489,1,0,0,0,1
195789,1,1,0,0,0
195856,1,1,0,0,1
196156,1,1,0,0,0
196456,1,1,0,0,0
196487,0,0,0,0,1
196787,1,1,0,0,0
197087,1,1,0,0,0
197387,1,1,0,0,0
197687,1,0,0,0,0
197987,1,0,0,0,0
198287,1,1,0,0,0
198319,0,0,0,0,1
198619,1,1,0,0,0
198919,1,1,0,0,0
199088,1,1,1,1,0
199388,1,1,0,0,0
199456,1,1,1,1,0
199457,0,0,0,0,1
199757,1,1,0,0,0
200057,1,1,0,0,0
200357,1,1,0,0,0
200471,1,1,1,1,0
200771,1,1,0,0,0
200851,1,0,0,0,1
201151,1,1,0,0,0
201451,1,1,0,0,0
201571,1,0,0,0,1
201623,1,0,0,0,1
201923,0,0,0,0,0
202223,0,0,0,0,0
202262,0,0,0,0,1
202562,1,1,0,0,0
202862,1,1,0,0,0
203162,1,1,0,0,0
203286,1,1,1,1,0
203371,1,1,1,1,0
203671,1,1,0,0,0
203971,1,1,0,0,0
204271,1,1,0,0,0
204571,1,1,0,0,0
204871,1,1,0,0,0
205008,1,1,0,0,1
205308,1,1,0,0,0
205309,0,0,0,0,1
205609,0,0,0,0,0
205909,0,0,0,0,0
206209,1,1,0,0,0
206293,1,1,1,1,0
206343,1,0,0,0,1
206643,1,1,0,0,0
206943,1,1,0,0,0
207243,1,1,0,0,0
207275,0,0,0,0,1
207423,1,1,1,1,0
207723,1,1,0,0,0
208023,0,0,0,0,0
208323,0,0,0,0,0
208623,1,1,0,0,0
208645,0,0,0,0,1
208945,1,1,0,0,0
209245,1,1,0,0,0
209545,1,1,0,0,0
209579,0,0,0,0,1
209879,1,1,0,0,0
210179,1,1,0,0,0
210323,1,1,1,1,0
210433,1,1,1,1,0
210733,1,1,0,0,0
211033,1,1,0,0,0
211333,1,1,0,0,0
211633,1,1,0,0,0
211861,1,1,1,1,0
212161,1,1,0,0,0
212461,1,1,0,0,0
212761,1,1,0,0,0
213061,0,0,0,0,0
213361,1,1,0,0,0
213661,1,1,0,0,0
213961,1,1,1,1,0
214261,1,1,0,0,0
214561,1,1,0,0,0
214861,1,1,0,0,0
215161,1,1,0,0,0
215461,0,0,0,0,0
215761,0,0,0,0,0
216061,1,1,0,0,0
216062,0,0,0,0,1
216362,1,1,0,0,0
216662,1,1,0,0,0
216962,1,1,0,0,0
216994,0,0,0,0,1
217294,1,1,0,0,0
217594,1,1,0,0,0
217894,1,1,0,0,0
218194,1,1,0,0,0
218494,1,1,1,0,0
218794,1,1,0,0,0
219094,1,1,0,0,0
219394,1,1,0,0,0
219694,1,1,1,1,0
219980,1,1,0,0,1
220086,1,1,1,1,0
220386,1,1,0,0,0
220480,1,0,0,0,1
220524,0,0,0,0,1
220824,1,1,0,0,0
221124,1,1,1,1,0
221424,1,1,0,0,0
221724,1,1,0,0,0
222024,1,1,0,0,0
222324,1,1,0,0,0
222624,1,1,0,0,0
222805,1,1,1,1,0
223105,1,1,0,0,0
223287,1,0,0,0,1
223330,1,0,0,0,1
223348,0,0,0,0,1
223417,1,0,0,0,1
223717,1,1,0,0,0
224017,0,0,0,0,0
224317,1,1,0,0,0
224617,1,1,0,0,0
224917,1,1,0,0,0
224936,0,0,0,0,1
225045,1,1,1,1,0
225345,1,1,0,0,0
225645,1,1,0,0,0
225726,1,0,0,0,1
226026,1,1,0,0,0
226135,1,1,1,1,0
226435,1,1,0,0,0
226541,1,1,1,1,0
226669,1,1,1,1,0
226743,1,1,1,1,0
227043,1,1,0,0,0
227343,1,1,0,0,0
227643,1,1,0,0,0
227747,1,1,1,1,0
227748,0,0,0,0,1
227840,1,1,0,0,1
227841,0,0,0,0,1
228141,1,1,0,0,0
228441,1,1,0,0,0
228469,0,0,0,0,1
228552,1,1,1,1,0
228553,0,0,0,0,1
228853,1,1,0,0,0
