step,picked,placed_v2,farside,slide_event,home,nested_v2,tipped
2044,0,0,0,0,0,0,1
7196,0,0,0,0,0,0,0
7197,0,0,0,0,0,0,0
7198,0,0,0,0,0,0,0
7199,0,0,0,0,0,0,0
7201,0,0,0,0,0,0,0
7517,0,0,0,0,0,0,1
9240,0,0,0,0,0,0,0
14392,0,0,0,0,0,0,0
14393,0,0,0,0,0,0,0
14394,0,0,0,0,0,0,0
14395,0,0,0,0,0,0,0
14717,0,0,0,0,0,0,0
16440,0,0,0,0,0,0,0
17108,1,0,0,0,0,0,1
17152,0,0,0,0,0,0,1
21584,0,0,0,0,0,0,0
21585,0,0,0,0,0,0,0
21586,0,0,0,0,0,0,0
21587,0,0,0,0,0,0,0
21909,0,0,0,0,0,0,0
24352,0,0,0,0,0,0,0
28784,0,0,0,0,0,0,0
28785,0,0,0,0,0,0,0
28786,0,0,0,0,0,0,0
28787,0,0,0,0,0,0,0
28816,0,0,0,0,0,0,1
29105,0,0,0,0,0,0,0
31548,0,0,0,0,0,0,0
35981,0,0,0,0,0,0,0
35982,0,0,0,0,0,0,0
35983,0,0,0,0,0,0,0
36016,0,0,0,0,0,0,0
36019,0,0,0,0,0,0,1
36301,0,0,0,0,0,0,0
38744,0,0,0,0,0,0,0
43177,0,0,0,0,0,0,0
43178,0,0,0,0,0,0,0
43216,0,0,0,0,0,0,0
43219,0,0,0,0,0,0,0
43501,0,0,0,0,0,0,0
44238,0,0,0,0,0,0,1
45096,0,0,0,0,0,0,1
45936,0,0,0,0,0,0,0
46893,0,0,0,0,0,0,1
46935,0,0,0,0,0,0,1
50361,0,0,0,0,0,0,0
50573,0,0,0,0,0,0,1
51434,0,0,0,0,0,0,0
52292,0,0,0,0,0,0,0
52912,0,0,0,0,0,0,1
53128,0,0,0,0,0,0,0
54085,0,0,0,0,0,0,0
54127,0,0,0,0,0,0,0
54624,0,0,0,0,0,0,1
57765,0,0,0,0,0,0,0
58626,0,0,0,0,0,0,0
60328,0,0,0,0,0,0,0
61285,0,0,0,0,0,0,0
61327,0,0,0,0,0,0,0
61824,0,0,0,0,0,0,0
64965,0,0,0,0,0,0,0
65826,0,0,0,0,0,0,0
67528,0,0,0,0,0,0,0
68485,0,0,0,0,0,0,0
68527,0,0,0,0,0,0,0
69024,0,0,0,0,0,0,0
72165,0,0,0,0,0,0,0
73026,0,0,0,0,0,0,0
74728,0,0,0,0,0,0,0
75685,0,0,0,0,0,0,0
75727,1,0,0,0,0,0,0
76224,0,0,0,0,0,0,0
79365,0,0,0,0,0,0,0
80226,0,0,0,0,0,0,0
81928,0,0,0,0,0,0,0
82885,0,0,0,0,0,0,0
82927,0,0,0,0,0,0,0
83424,0,0,0,0,0,0,0
86565,0,0,0,0,0,0,0
86779,0,0,0,0,0,0,1
87422,0,0,0,0,0,0,0
88499,0,0,0,0,0,0,1
89120,0,0,0,0,0,0,0
90077,0,0,0,0,0,0,0
90620,0,0,0,0,0,0,0
93761,0,0,0,0,0,0,0
94622,0,0,0,0,0,0,0
95699,0,0,0,0,0,0,0
96320,0,0,0,0,0,0,0
97277,0,0,0,0,0,0,0
97321,0,0,0,0,0,0,1
97816,0,0,0,0,0,0,0
100957,0,0,0,0,0,0,0
101818,0,0,0,0,0,0,0
102895,0,0,0,0,0,0,0
103516,0,0,0,0,0,0,0
103653,0,0,0,0,0,0,1
104517,0,0,0,0,0,0,0
105012,0,0,0,0,0,0,0
109018,0,0,0,0,0,0,0
110095,0,0,0,0,0,0,0
110716,0,0,0,0,0,0,0
110853,0,0,0,0,0,0,0
111717,0,0,0,0,0,0,0
112188,0,0,0,0,0,0,1
116218,0,0,0,0,0,0,0
117295,0,0,0,0,0,0,0
117916,0,0,0,0,0,0,0
118053,0,0,0,0,0,0,0
118917,0,0,0,0,0,0,0
119388,0,0,0,0,0,0,0
120564,0,0,0,0,0,0,1
123414,0,0,0,0,0,0,0
124491,0,0,0,0,0,0,0
125253,0,0,0,0,0,0,0
126117,0,0,0,0,0,0,0
126588,0,0,0,0,0,0,0
127764,0,0,0,0,0,0,0
130614,0,0,0,0,0,0,0
131691,0,0,0,0,0,0,0
132453,0,0,0,0,0,0,0
133317,0,0,0,0,0,0,0
133788,0,0,0,0,0,0,0
134964,0,0,0,0,0,0,0
137814,0,0,0,0,0,0,0
138891,0,0,0,0,0,0,0
139006,0,0,0,0,0,0,1
139649,0,0,0,0,0,0,0
140513,0,0,0,0,0,0,0
140984,0,0,0,0,0,0,0
142160,0,0,0,0,0,0,0
144196,0,0,0,0,0,0,1
146087,0,0,0,0,0,0,0
146154,0,0,0,0,0,0,1
146654,0,0,0,0,0,0,1
146841,0,0,0,0,0,0,0
147511,0,0,0,0,0,0,1
147701,0,0,0,0,0,0,0
148172,0,0,0,0,0,0,0
149109,0,0,0,0,0,0,1
151384,0,0,0,0,0,0,0
153850,0,0,0,0,0,0,0
154037,0,0,0,0,0,0,0
154707,0,0,0,0,0,0,0
155064,1,0,0,0,0,0,1
155108,0,0,0,0,0,0,1
155364,0,0,0,0,0,0,0
156130,0,0,0,0,0,0,1
156297,0,0,0,0,0,0,0
156341,0,0,0,0,0,0,1
161229,0,0,0,0,0,0,0
161899,0,0,0,0,0,0,0
162304,0,0,0,0,0,0,0
162560,0,0,0,0,0,0,0
163326,0,0,0,0,0,0,0
163541,0,0,0,0,0,0,0
163631,0,0,0,0,0,0,1
168425,0,0,0,0,0,0,0
169504,0,0,0,0,0,0,0
169760,0,0,0,0,0,0,0
170526,0,0,0,0,0,0,0
170570,0,0,0,0,0,0,1
170614,0,0,0,0,0,0,1
170733,0,0,0,0,0,0,0
170823,0,0,0,0,0,0,0
175617,0,0,0,0,0,0,0
176696,0,0,0,0,0,0,0
176952,0,0,0,0,0,0,0
177814,0,0,0,0,0,0,0
177933,0,0,0,0,0,0,0
178023,0,0,0,0,0,0,0
182817,0,0,0,0,0,0,0
183896,0,0,0,0,0,0,0
184152,0,0,0,0,0,0,0
185014,0,0,0,0,0,0,0
185133,0,0,0,0,0,0,0
185223,0,0,0,0,0,0,0
186444,0,0,0,0,0,0,1
186559,0,0,0,0,0,0,1
187344,1,0,0,0,0,0,1
190005,0,0,0,0,0,0,0
192210,0,0,0,0,0,0,0
192329,0,0,0,0,0,0,0
193644,0,0,0,0,0,0,0
193759,0,0,0,0,0,0,0
194544,0,0,0,0,0,0,0
195716,0,0,0,0,0,0,1
197201,0,0,0,0,0,0,0
199406,0,0,0,0,0,0,0
199525,0,0,0,0,0,0,0
200117,1,0,0,0,0,0,1
200232,0,0,0,0,0,0,1
200832,0,0,0,0,0,0,0
200947,0,0,0,0,0,0,0
200991,0,0,0,0,0,0,1
203288,0,0,0,0,0,0,1
203501,0,0,0,0,0,0,1
203856,0,0,0,0,0,0,1
206590,0,0,0,0,0,0,0
206709,0,0,0,0,0,0,0
207449,0,0,0,0,0,0,1
207754,0,0,0,0,0,0,1
208016,0,0,0,0,0,0,0
208176,0,0,0,0,0,0,1
208179,0,0,0,0,0,0,0
210525,0,0,0,0,0,0,1
210685,0,0,0,0,0,0,0
214954,0,0,0,0,0,0,0
215216,0,0,0,0,0,0,0
215376,0,0,0,0,0,0,0
215379,0,0,0,0,0,0,0
217725,0,0,0,0,0,0,0
217885,0,0,0,0,0,0,0
220880,0,0,0,0,0,0,1
222150,0,0,0,0,0,0,0
222194,0,0,0,0,0,0,1
222408,0,0,0,0,0,0,0
222571,0,0,0,0,0,0,0
223884,1,0,0,0,0,0,1
223928,0,0,0,0,0,0,1
224646,1,0,0,0,0,0,1
224909,0,0,0,0,0,0,0
225069,0,0,0,0,0,0,0
229604,0,0,0,0,0,0,0
229767,0,0,0,0,0,0,0
