step,picked,placed_v2,farside,slide_event,home,nested_v2,tipped
7200,0,0,0,0,0,0,0
7201,0,0,0,0,0,0,0
7202,0,0,0,0,0,0,0
7203,0,0,0,0,0,0,0
7204,0,0,0,0,0,0,0
7205,0,0,0,0,0,0,0
9675,0,0,0,0,0,0,1
9908,0,0,0,0,0,0,1
10914,0,0,0,0,0,0,1
14389,0,0,0,0,0,0,0
14392,0,0,0,0,0,0,0
14393,0,0,0,0,0,0,0
14836,0,0,0,0,0,0,1
16871,0,0,0,0,0,0,0
17104,0,0,0,0,0,0,0
18110,0,0,0,0,0,0,0
20744,0,0,0,0,0,0,1
21581,0,0,0,0,0,0,0
21585,0,0,0,0,0,0,0
22032,0,0,0,0,0,0,0
24067,0,0,0,0,0,0,0
25310,0,0,0,0,0,0,0
27944,0,0,0,0,0,0,0
28781,0,0,0,0,0,0,0
28785,0,0,0,0,0,0,0
29232,0,0,0,0,0,0,0
31267,0,0,0,0,0,0,0
32510,0,0,0,0,0,0,0
34738,0,0,0,0,0,0,1
35140,0,0,0,0,0,0,0
35977,0,0,0,0,0,0,0
35981,0,0,0,0,0,0,0
36428,0,0,0,0,0,0,0
36901,0,0,0,0,0,0,1
37354,0,0,0,0,0,0,1
38310,0,0,0,0,0,0,1
38451,0,0,0,0,0,0,0
42332,0,0,0,0,0,0,0
43173,0,0,0,0,0,0,0
43624,0,0,0,0,0,0,0
44097,0,0,0,0,0,0,0
45510,0,0,0,0,0,0,0
45651,0,0,0,0,0,0,0
48980,0,0,0,0,0,0,1
50373,0,0,0,0,0,0,0
50824,0,0,0,0,0,0,0
51297,0,0,0,0,0,0,0
52710,0,0,0,0,0,0,0
52851,0,0,0,0,0,0,0
56180,0,0,0,0,0,0,0
57573,0,0,0,0,0,0,0
58024,0,0,0,0,0,0,0
58497,0,0,0,0,0,0,0
59116,1,0,0,0,0,0,1
59906,0,0,0,0,0,0,0
60047,0,0,0,0,0,0,0
63856,0,0,0,0,0,0,1
64769,0,0,0,0,0,0,0
65220,0,0,0,0,0,0,0
65693,0,0,0,0,0,0,0
67106,0,0,0,0,0,0,0
67247,0,0,0,0,0,0,0
67555,0,0,0,0,0,0,1
67959,0,0,0,0,0,0,1
71048,0,0,0,0,0,0,0
71961,0,0,0,0,0,0,0
72412,0,0,0,0,0,0,0
72885,0,0,0,0,0,0,0
72929,0,0,0,0,0,0,1
74294,0,0,0,0,0,0,0
75155,0,0,0,0,0,0,0
78244,0,0,0,0,0,0,0
78674,0,0,0,0,0,0,1
79153,0,0,0,0,0,0,0
79604,0,0,0,0,0,0,0
80125,0,0,0,0,0,0,0
82355,0,0,0,0,0,0,0
82494,0,0,0,0,0,0,1
85440,0,0,0,0,0,0,0
86353,0,0,0,0,0,0,0
86397,0,0,0,0,0,0,1
86800,0,0,0,0,0,0,0
87277,0,0,0,0,0,0,1
87317,0,0,0,0,0,0,0
88564,1,0,0,0,0,0,1
89543,0,0,0,0,0,0,0
89682,0,0,0,0,0,0,0
89726,0,0,0,0,0,0,1
90106,0,0,0,0,0,0,1
91423,0,0,0,0,0,0,1
92616,0,0,0,0,0,0,0
93236,0,0,0,0,0,0,1
93736,0,0,0,0,0,0,1
94457,0,0,0,0,0,0,0
94497,0,0,0,0,0,0,0
95432,1,0,0,0,0,0,1
97298,0,0,0,0,0,0,0
98615,1,0,0,0,0,0,0
100936,0,0,0,0,0,0,0
101657,0,0,0,0,0,0,0
101697,0,0,0,0,0,0,0
102632,0,0,0,0,0,0,0
104498,0,0,0,0,0,0,0
105815,0,0,0,0,0,0,0
108136,0,0,0,0,0,0,0
108350,0,0,0,0,0,0,1
108853,0,0,0,0,0,0,0
108893,0,0,0,0,0,0,0
109539,0,0,0,0,0,0,1
109824,0,0,0,0,0,0,0
115336,0,0,0,0,0,0,0
115550,0,0,0,0,0,0,0
116053,0,0,0,0,0,0,0
116093,0,0,0,0,0,0,0
116525,0,0,0,0,0,0,1
116735,0,0,0,0,0,0,0
116873,1,0,0,0,0,0,1
117016,0,0,0,0,0,0,0
118476,0,0,0,0,0,0,1
119550,0,0,0,0,0,0,1
120072,0,0,0,0,0,0,1
121176,0,0,0,0,0,0,1
121748,0,0,0,0,0,0,1
122656,1,0,0,0,0,0,1
123709,0,0,0,0,0,0,0
123919,0,0,0,0,0,0,0
124057,0,0,0,0,0,0,0
126742,0,0,0,0,0,0,0
127264,0,0,0,0,0,0,0
129589,0,0,0,0,0,0,1
